"waluta","cena","Oferta od","Kategoria","Marka pojazdu","Model pojazdu","Wersja","Generacja","Rok produkcji","Przebieg","Pojemnoœæ skokowa","Rodzaj paliwa","Moc","Skrzynia biegów","Napêd","Spalanie W Mieœcie","Typ nadwozia","Emisja CO2","Liczba drzwi","Liczba miejsc","Kolor","Rodzaj koloru","VAT mar¿a","Kraj pochodzenia","Bezwypadkowy","Serwisowany w ASO","Stan","Mo¿liwoœæ finansowania","Faktura VAT","Leasing","Op³ata pocz¹tkowa","Miesiêczna rata","Liczba pozosta³ych rat","Okres gwarancji producenta","Wartoœæ wykupu","Pierwsza rejestracja","Numer rejestracyjny pojazdu","Zarejestrowany w Polsce","Pierwszy w³aœciciel","Filtr cz¹stek sta³ych","Spalanie W Cyklu Mieszanym","Spalanie Poza Miastem","Homologacja ciê¿arowa","Gwarancja dealerska (w cenie)","Zarejestrowany jako zabytek","lub do (przebieg km)","Uszkodzony","Kierownica po prawej (Anglik)","Tuning"
"PLN","23 900","Firmy","Osobowe","Audi","A6","3.2 FSI Quattro","C6 (2004-2011)","2006","228 000 km","3 123 cm3","Benzyna","255 KM","Manualna","4x4 (do³¹czany automatycznie)","15 l/100km","Sedan",NA,"4","5","Inny kolor","Metalik","Tak",NA,NA,NA,"U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,"30/05/2006",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","18 900","Osoby prywatnej","Osobowe","Audi","A3","1.8 TFSI Ambiente","8P (2003-2012)","2011","177 216 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","9 l/100km","Kompakt","157 g/km","5","5","Szary","Per³owy",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"08/04/2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","10 000","Osoby prywatnej","Osobowe","Audi","A4","Avant 2.0 TDI Multitronic","B7 (2004-2007)","2005","340 000 km","1 968 cm3","Diesel","140 KM","Automatyczna","Na przednie ko³a","8 l/100km","Kombi","167 g/km","5","5","Srebrny","Metalik",NA,"Niemcy",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"07/10/2005",NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","25 900","Osoby prywatnej","Osobowe","Audi","A3","1.8 TFSI Sportback",NA,"2009","210 000 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","8,70 l/100km","Kompakt",NA,"5","5","Inny kolor","Metalik",NA,"Niemcy","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"23/04/2009","KWI8537A","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","69 999","Osoby prywatnej","Osobowe","Audi","A4",NA,"B9 (2015-)","2016","100 000 km","1 968 cm3","Diesel","190 KM","Automatyczna","Na przednie ko³a",NA,"Sedan",NA,"5","5","Szary","Metalik",NA,"Niemcy",NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"07/11/2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","63 900","Firmy","Osobowe","Audi","A4","2.0 TDI Design S tronic","B9 (2015-)","2016","170 000 km","1 968 cm3","Diesel","190 KM","Automatyczna","Na przednie ko³a","4 l/100km","Kombi","109 g/km","5","5","Szary","Metalik",NA,"Niemcy",NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","31 999","Firmy","Osobowe","Audi","A4","2.0 TDI Multitronic","B8 (2007-2015)","2010","278 473 km","1 968 cm3","Diesel","143 KM","Automatyczna","Na przednie ko³a","7 l/100km","Kombi","159 g/km","5","5","Niebieski","Metalik","Tak",NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"10/06/2010","CGR21616","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","94 500","Osoby prywatnej","Osobowe","Audi","A3",NA,"8V (2012-)","2019","18 000 km","1 984 cm3","Benzyna","231 KM","Automatyczna","4x4 (sta³y)",NA,"Sedan","146 g/km","5","5","Szary","Metalik",NA,"Stany Zjednoczone",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2019","TST78463","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","79 900","Firmy","Osobowe","Audi","A8","3.0 TDI DPF quattro tiptronic","D4 (2010-)","2013","206 000 km","2 967 cm3","Diesel","250 KM","Automatyczna","4x4 (sta³y)","7,90 l/100km","Sedan","169 g/km","4","5","Czarny","Metalik",NA,"Niemcy",NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","26 900","Osoby prywatnej","Osobowe","Audi","A3","1.8 TFSI Sportback","8P (2003-2012)","2009","214 000 km","1 798 cm3","Benzyna","160 KM","Manualna",NA,"8,70 l/100km","Kompakt",NA,"5","5","Szary","Metalik",NA,NA,"Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","44 700","Osoby prywatnej","Osobowe","Audi","A4",NA,"B8 (2007-2015)","2013","327 000 km","1 968 cm3","Diesel","136 KM","Manualna","Na przednie ko³a",NA,"Sedan",NA,"5","5","Z³oty","Metalik",NA,"Dania","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA
"PLN","85 000","Osoby prywatnej","Osobowe","Audi","A4","2.0 TFSI ultra S tronic","B9 (2015-)","2017","12 300 km","1 984 cm3","Benzyna","190 KM","Automatyczna","Na przednie ko³a","6 l/100km","Kombi","121 g/km","5","5","Niebieski","Per³owy",NA,"Stany Zjednoczone",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"01/01/2018","GST94109","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","22 000","Osoby prywatnej","Osobowe","Audi","A4","Avant 1.8T","B7 (2004-2007)","2005","168 331 km","1 781 cm3","Benzyna","163 KM","Manualna","Na przednie ko³a","11 l/100km","Kombi",NA,"5","5","Niebieski","Per³owy",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"19/09/2005","DGL56989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","60 500","Firmy","Osobowe","Audi","Q5","2.0 TDI Quattro S tronic","8R (2008-2016)","2010","238 300 km","1 968 cm3","Diesel","170 KM","Automatyczna","Na przednie ko³a","6 l/100km","SUV","154 g/km","5","5","Czarny","Metalik","Tak","Niemcy","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"null",NA,NA,"Tak","5 l/100km","5 l/100km",NA,NA,NA,NA,NA,NA,NA
"PLN","28 500","Osoby prywatnej","Osobowe","Audi","A6","3.0 TDI Quattro Tiptronic","C6 (2004-2011)","2007","335 404 km","2 967 cm3","Diesel","233 KM","Automatyczna","4x4 (sta³y)","11 l/100km","Kombi","230 g/km","5","5","Szary",NA,NA,"Niemcy",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"03/08/2007","WSI14033","Tak",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","15 900","Osoby prywatnej","Osobowe","Audi","A3","2.0 FSI Ambiente","8P (2003-2012)","2005","234 500 km","1 984 cm3","Benzyna","150 KM","Manualna","Na przednie ko³a","9 l/100km","Kompakt",NA,"5","5","Srebrny","Metalik",NA,"Niemcy",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","140 000","Osoby prywatnej","Osobowe","Audi","S3","2.0 TFSI Quattro S tronic","8V (2012-2020)","2016","85 000 km","1 984 cm3","Benzyna","310 KM","Automatyczna","4x4 (sta³y)","8 l/100km","Sedan","148 g/km","4","5","Bia³y","Per³owy","Tak","Polska","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,"22/02/2022",NA,NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,"150 000 km",NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","94 900","Firmy","Osobowe","Audi","A5","Sportback 2.0 TDI S tronic","F5 (2016-)","2018","94 000 km","1 968 cm3","Diesel","150 KM","Automatyczna","Na przednie ko³a","4,90 l/100km","Coupe",NA,"5","5","Czarny","Metalik",NA,"Belgia",NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"31/07/2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","58 900","Firmy","Osobowe","Audi","A6","2.0 TDI Ultra","C7 (2011-2018)","2017","81 000 km","1 968 cm3","Diesel","150 KM","Manualna","Na przednie ko³a","5,10 l/100km","Sedan","112 g/km","4","5","Szary","Metalik",NA,"Belgia",NA,NA,"U¿ywane",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","17 900","Osoby prywatnej","Osobowe","Audi","A4",NA,"B7 (2004-2007)","2007","241 300 km","2 698 cm3","Diesel","180 KM","Automatyczna","Na przednie ko³a",NA,"Kombi",NA,"5","5","Br¹zowy","Per³owy",NA,"Niemcy","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","44 900","Firmy","Osobowe","Audi","A4","2.0 TFSI Quattro Prime Line S tronic",NA,"2011","233 000 km","1 984 cm3","Benzyna","211 KM","Automatyczna","4x4 (sta³y)","9 l/100km","Kombi",NA,"5","5","Czarny","Metalik",NA,NA,"Tak","Tak","U¿ywane","Tak","Tak",NA,NA,NA,NA,NA,NA,"21/01/2011","null",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","8 200","Osoby prywatnej","Osobowe","Audi","A4","Avant 2.0","B6 (2000-2004)","2002","272 000 km","1 984 cm3","Benzyna","130 KM","Manualna","Na przednie ko³a","11 l/100km","Auta miejskie",NA,"5","5","Niebieski",NA,NA,NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 l/100km","6 l/100km",NA,NA,NA,NA,NA,NA,NA
"PLN","79 900","Firmy","Osobowe","Audi","Q5","2.0 TDI Quattro S tronic","8R (2008-2016)","2014","204 500 km","1 968 cm3","Diesel","177 KM","Automatyczna","4x4 (sta³y)","6 l/100km","SUV","159 g/km","5","5","Inny kolor","Metalik","Tak","Finlandia",NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"08/10/2014",NA,NA,"Tak",NA,NA,NA,NA,"3 miesiêcy",NA,NA,NA,NA,NA
"PLN","42 400","Firmy","Osobowe","Audi","A3","1.8 TFSI Sportback S tronic","8P (2003-2012)","2012","225 458 km","1 798 cm3","Benzyna","160 KM","Automatyczna","Na przednie ko³a","8,50 l/100km","Kompakt","149 g/km","5","5","Bia³y","Matowy","Tak","Niemcy","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,"24/09/2012",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","21 500","Osoby prywatnej","Osobowe","Audi","A3","1.8 TFSI","8P (2003-2012)","2009","274 000 km","1 798 cm3","Benzyna","160 KM","Manualna","Na przednie ko³a","8,70 l/100km","Kompakt","152 g/km","3","5","Czarny",NA,NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,"7.5 l/100km",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","19 900","Osoby prywatnej","Osobowe","Audi","A6","2.4","C6 (2004-2011)","2004","185 000 km","2 393 cm3","Benzyna","177 KM","Automatyczna","Na przednie ko³a",NA,"Sedan",NA,"4","5","Czarny","Metalik","Tak","Niemcy","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,"16/12/2004",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","76 900","Firmy","Osobowe","Audi","A5","2.0 TFSI Quattro S tronic","8T (2007-2016)","2015","31 700 km","1 984 cm3","Benzyna","224 KM","Automatyczna","4x4 (sta³y)","8 l/100km","Coupe","155 g/km","2","4","Bia³y","Per³owy",NA,NA,NA,NA,"U¿ywane",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","30 000","Osoby prywatnej","Osobowe","Audi","A6","2.0 TDI Multitronic","C6 (2004-2011)","2010","357 120 km","1 968 cm3","Diesel","170 KM","Automatyczna","Na przednie ko³a","7 l/100km","Sedan","153 g/km","4","5","Niebieski","Metalik",NA,"Polska","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"13/05/2010","ELE1R01","Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","16 400","Osoby prywatnej","Osobowe","Audi","A3",NA,NA,"2006","192 000 km","1 595 cm3","Benzyna","102 KM","Manualna","Na przednie ko³a",NA,"Auta miejskie",NA,"3","5","Niebieski","Metalik",NA,"Niemcy",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"12/05/2006","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","39 900","Osoby prywatnej","Osobowe","Audi","A4","2.0 TDI","B8 (2007-2015)","2010","150 800 km","1 968 cm3","Diesel","120 KM","Manualna","Na przednie ko³a","6 l/100km","Sedan","140 g/km","5","5","Czarny","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"01/03/2010","SCZ99115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","83 640","Osoby prywatnej","Osobowe","Audi","A5","2.0 TDI Sportback DPF","8T (2007-2016)","2016","127 000 km","1 968 cm3","Diesel","136 KM","Manualna","Na przednie ko³a","5,40 l/100km","Sedan","117 g/km","5","5","Niebieski","Per³owy",NA,NA,NA,"Tak","U¿ywane",NA,"Tak",NA,NA,NA,NA,NA,NA,"06/09/2016","SCZ96190","Tak",NA,NA,"4,40 l/100km","3.9 l/100km",NA,NA,NA,NA,NA,NA,NA
"PLN","25 900","Firmy","Osobowe","Audi","A3","1.6","8P (2003-2012)","2010","189 000 km","1 595 cm3","Benzyna","102 KM","Manualna","Na przednie ko³a","9,50 l/100km","Kompakt","162 g/km","3","5","Czarny","Metalik","Tak","Niemcy","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,"17/12/2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","19 900","Firmy","Osobowe","Audi","A4","Avant 1.9 TDI","B7 (2004-2007)","2004","265 000 km","1 896 cm3","Diesel","115 KM","Manualna","Na przednie ko³a","7 l/100km","Kombi","157 g/km","5","5","Czerwony","Metalik","Tak",NA,NA,"Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","12 900","Osoby prywatnej","Osobowe","Audi","A4","Avant 1.9 TDI","B6 (2000-2004)","2004","250 000 km","1 896 cm3","Diesel","115 KM","Manualna",NA,"7 l/100km","Kombi",NA,"5","5","Inny kolor","Metalik","Tak",NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"25/11/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","11 900","Firmy","Osobowe","Audi","A4","Avant 2.0 TDI","B7 (2004-2007)","2006","247 113 km","1 968 cm3","Diesel","140 KM","Manualna","Na przednie ko³a","7 l/100km","Sedan","156 g/km","5","5","Szary","Metalik",NA,NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","8 900","Firmy","Osobowe","Audi","A6","2.7 TDI Quattro Tiptr","C6 (2004-2011)","2007","392 000 km","2 698 cm3","Diesel","180 KM","Automatyczna","4x4 (do³¹czany automatycznie)","10 l/100km","Sedan",NA,"4","5","Czarny","Metalik","Tak",NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","53 900","Osoby prywatnej","Osobowe","Audi","A4","2.0 TDI","B8 (2007-2015)","2014","258 000 km","1 968 cm3","Diesel","150 KM","Automatyczna","Na przednie ko³a",NA,"Kombi",NA,"5","5","Czarny","Metalik","Tak",NA,"Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2014","xxxxx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","6 950","Firmy","Osobowe","Audi","A6",NA,"C5 (1997-2004)","1997","348 000 km","2 393 cm3","Benzyna+LPG","164 KM","Automatyczna",NA,NA,"Sedan",NA,"5","5","Zielony","Metalik","Tak",NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"01/07/1997","LRA35453","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","78 000","Osoby prywatnej","Osobowe","Audi","A5","2.0 TDI Sportback DPF","8T (2007-2016)","2014","184 000 km","1 968 cm3","Diesel","177 KM","Manualna","Na przednie ko³a","5,50 l/100km","Sedan","120 g/km","5","5","Niebieski","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"25/04/2014",NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","79 999","Firmy","Osobowe","Audi","A7","3.0 TDI quattro S tronic","C7 (2011-2018)","2011","230 000 km","2 967 cm3","Diesel","245 KM","Automatyczna","4x4 (sta³y)","7,20 l/100km","Sedan","156 g/km","5","4","Czarny","Metalik","Tak","Niemcy",NA,"Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","29 999","Osoby prywatnej","Osobowe","Audi","A8","4.2 Quattro","D3 (2002-2010)","2003","270 000 km","4 172 cm3","Benzyna+LPG","334 KM","Automatyczna","4x4 (do³¹czany automatycznie)","19 l/100km","Sedan",NA,"4","5","Inny kolor","Metalik",NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","29 500","Osoby prywatnej","Osobowe","Audi","A4","Avant 1.8T","B6 (2000-2004)","2003","186 000 km","1 781 cm3","Benzyna","190 KM","Manualna","Na przednie ko³a","11 l/100km","Sedan",NA,"5","5","Czarny","Metalik","Tak","Niemcy",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"01/10/2003","DWR9280H","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","89 999","Firmy","Osobowe","Audi","A5",NA,"8T (2007-2016)","2015","123 800 km","1 968 cm3","Diesel","190 KM","Manualna","4x4 (sta³y)",NA,"Coupe","128 g/km","5","5","Szary",NA,"Tak","Polska","Tak","Tak","U¿ywane","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","86 700","Osoby prywatnej","Osobowe","Audi","A3","2.0 TFSI Limousine quattro S tronic","8V (2012-)","2018","36 690 km","1 984 cm3","Benzyna","190 KM","Automatyczna","4x4 (sta³y)","7,20 l/100km","Kompakt","132 g/km","4","5","Bia³y","Per³owy","Tak",NA,NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","11 990","Osoby prywatnej","Osobowe","Audi","TT","Coupe 1.8T","8N (1998-2006)","1999","289 123 km","1 781 cm3","Benzyna","180 KM","Manualna","Na przednie ko³a","11 l/100km","Coupe",NA,"2","4","Srebrny","Metalik",NA,"Holandia","Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","10 700","Firmy","Osobowe","Audi","A6","2.4 Multitronic","C6 (2004-2011)","2006","167 000 km","2 393 cm3","Benzyna","177 KM","Automatyczna","Na przednie ko³a","13 l/100km","Kombi",NA,"5","5","Szary","Metalik","Tak","Niemcy",NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","5 499","Firmy","Osobowe","Audi","A8",NA,"D2 (1994-2002)","1997","235 645 km","2 500 cm3","Diesel","150 KM","Automatyczna",NA,NA,"Sedan",NA,"4","5","Niebieski","Metalik","Tak",NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","16 500","Osoby prywatnej","Osobowe","Audi","A3","1.6 Attraction","8P (2003-2012)","2006","182 000 km","1 595 cm3","Benzyna","102 KM","Manualna","Na przednie ko³a","9 l/100km","Kompakt",NA,"3","5","Czarny","Per³owy","Tak","Niemcy","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"14/12/2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","103 900","Osoby prywatnej","Osobowe","Audi","A5","2.0 TDI Sport S tronic","F5 (2016-)","2017","222 396 km","1 968 cm3","Diesel","190 KM","Automatyczna","Na przednie ko³a","5 l/100km","Coupe","118 g/km","2","4","Czarny",NA,NA,NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"11/08/2017",NA,NA,NA,NA,"4 l/100km","4 l/100km",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","11 500","Osoby prywatnej","Osobowe","Audi","A4","Avant 1.8T Tiptronic","B5 (1995-2001)","2001","285 000 km","1 781 cm3","Benzyna","150 KM","Automatyczna","Na przednie ko³a",NA,"Kombi",NA,"5","5","Inny kolor",NA,NA,NA,"Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","73 500","Osoby prywatnej","Osobowe","Audi","A4 Allroad","quattro (clean diesel) 2.0 TDI DPF S tron",NA,"2015","125 000 km","1 968 cm3","Diesel","190 KM","Automatyczna","4x4 (sta³y)","6,50 l/100km","Kombi","149 g/km","5","5","Czarny","Metalik",NA,"Niemcy","Tak",NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DBL5GR6","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","9 900","Osoby prywatnej","Osobowe","Audi","A6",NA,"C5 (1997-2004)","1999","312 000 km","2 393 cm3","Benzyna+LPG","164 KM","Manualna","Na przednie ko³a",NA,"Sedan",NA,"5","5","Srebrny","Metalik","Tak",NA,"Tak","Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"25/06/1999",NA,"Tak","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","119 000","Firmy","Osobowe","Audi","A7",NA,"C7 (2011-2018)","2014","130 000 km","2 967 cm3","Diesel","245 KM","Automatyczna","4x4 (sta³y)",NA,"Sedan","156 g/km","5","4","Czarny","Metalik",NA,NA,NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,"17/03/2014","ONY01271","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","34 900","Osoby prywatnej","Osobowe","Audi","A4","3.0 TDI Quattro","B8 (2007-2015)","2008","269 000 km","2 967 cm3","Diesel","240 KM","Manualna","4x4 (sta³y)","9 l/100km","Sedan","188 g/km","5","5","Srebrny","Metalik",NA,NA,NA,"Tak","U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLN","17 500","Firmy","Osobowe","Audi","A6",NA,"C6 (2004-2011)","2008","185 000 km","1 984 cm3","Benzyna","170 KM","Manualna",NA,NA,"Kombi",NA,"5",NA,"Szary",NA,NA,NA,NA,NA,"U¿ywane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA,NA,NA,NA,NA,NA,NA,"Tak",NA,NA
"PLN","47 500","Firmy","Osobowe","Audi","A5","2.0 TFSI Quattro S tronic","8T (2007-2016)","2011","115 000 km","1 984 cm3","Benzyna","211 KM","Automatyczna","4x4 (sta³y)","8,80 l/100km","Coupe",NA,"2","4","Czarny","Per³owy",NA,"Niemcy",NA,"Tak","U¿ywane","Tak","Tak","Tak",NA,NA,NA,NA,NA,"02/05/2011","SK 183PS","Tak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
